feature_0,feature_3,feature_10,feature_40,feature_68,feature_70,feature_86,feature_89,feature_95,feature_100,feature_113,feature_123,feature_143,feature_150,feature_168,feature_187,feature_213,feature_242,feature_244,feature_251,feature_252,feature_268,feature_289,feature_291,feature_294,feature_296,feature_300,feature_323,feature_332,feature_335,feature_377,feature_428,feature_437,feature_438,feature_469
0,19,62,121,52344,1439,8167,3,934,2,0,1,0,9,0,3,0,2357,53,2804,2305,0,46,30,452,432,274,110,5884,2458,1,95,230,2,137
6,5,11,128,6797,147,1604,7,382,2,2,1,2,7,0,2,0,865,60,320,874,0,49,21,133,329,73,122,490,1584,1,166,166,1,98
1,5,8,2550,5953,1349,706,10,144,2,0,1,1,8,0,7,0,469,80,145,436,0,9,5,182,803,104,85,1387,199,1,335,3830,1,113
0,2,2,5,18,18,2,1,5,2,0,0,0,6,0,1,0,8,16,3,18,0,3,2,35,38,5,1,16,0,1,1,10,0,3
2,13,19,146,37428,286,8514,15,432,4,2,9,0,17,0,28,0,4537,148,392,4544,0,31,19,541,1294,300,248,4596,13241,1,477,198,2,144
0,0,2,11,190,104,28,1,10,2,0,2,0,8,0,1,0,36,50,7,54,0,7,10,116,389,25,4,41,26,1,5,30,1,66
0,3,3,23,68,28,3,3,5,2,0,6,0,4,1,4,0,15,48,9,27,0,10,3,44,159,11,1,19,0,1,3,20,0,20
8,6,6,110,8643,277,1518,47,260,4,6,20,0,11,3,34,0,797,137,331,795,0,39,11,595,1119,327,58,7763,45,3,156,117,6,163
0,2,4,9,193,94,19,2,44,4,0,3,0,7,0,4,0,33,44,12,47,0,15,3,239,457,66,11,109,8,1,25,39,1,69
0,7,3,76,6147,211,1117,2,58,2,0,0,0,7,0,1,0,733,129,73,720,0,35,7,365,531,194,212,267,639,24,929,94,1,208
1,7,18,147,12267,214,941,4,540,2,1,9,0,8,1,12,0,933,63,381,916,0,22,8,331,796,212,241,994,3399,7,374,169,1,194
1,21,6,302,2112,313,123,18,126,4,0,7,0,7,1,13,0,155,78,375,156,0,80,22,473,2647,199,53,839,143,1,181,159,4,145
3,5,9,67,590,95,45,2,157,2,0,0,0,9,0,4,0,68,49,231,67,0,10,5,221,412,131,152,49,32,2,780,58,1,22
0,12,45,278,2573,426,202,11,1068,2,0,13,0,8,5,39,0,238,72,879,255,0,37,13,251,545,166,244,534,387,1,65,331,2,88
2,14,44,376,32897,526,2668,17,1063,4,0,15,0,10,4,20,0,2656,82,964,2636,0,61,16,585,2866,367,323,3078,9852,1,302,365,5,155
0,8,4,47,19007,133,2288,5,45,2,0,3,0,17,2,8,0,1736,64,492,1731,0,19,12,247,814,173,145,1503,5286,3,414,77,0,238
44,7,31,340,78532,515,7712,19,975,4,5,14,11,10,1,30,0,5215,260,16205,5291,0,76,9,1774,3352,1545,374,39368,24416,1,415,395,6,308
0,6,3,14,2479,62,525,3,13,2,0,5,0,7,0,4,0,332,81,7,336,0,8,6,204,330,144,117,198,527,1,396,39,0,63
0,3,3,21,1587,52,350,4,11,2,0,0,0,7,0,1,0,225,80,11,234,0,9,3,112,142,53,30,115,326,1,111,36,0,22
0,0,1,3,18,18,3,0,5,2,0,0,0,6,0,1,0,9,19,4,22,0,3,0,35,44,5,4,16,0,1,4,15,0,6
0,7,15,107,16608,203,2296,9,512,2,0,3,0,11,1,7,0,1666,126,303,1654,0,11,7,464,1285,316,307,1285,4747,2,616,173,1,948
4,15,32,293,7098,465,1121,17,706,2,0,17,0,7,4,15,0,757,184,668,784,0,40,16,461,1151,332,330,955,1379,3,416,299,4,135
0,8,9,42,576,119,78,1,128,2,0,0,0,7,0,1,0,73,43,98,87,0,3,9,141,241,81,96,40,48,1,256,54,1,46
0,12,3,30,1172,55,522,6,14,2,0,1,0,7,0,3,0,82,52,7,99,0,8,21,92,157,37,8,232,770,361,79,33,0,20
0,5,9,54,89,63,3,2,175,2,0,2,0,6,1,3,0,16,19,105,30,0,10,5,57,185,18,38,19,0,1,2,65,1,19
0,2,2,5,914,35,459,0,8,2,0,0,0,7,0,1,0,33,25,4,45,0,3,2,122,150,58,49,205,732,361,128,15,0,6
3,23,20,270,5590,340,564,40,580,2,0,23,2,11,3,34,0,508,212,622,503,0,70,31,374,1331,245,151,664,547,1,172,268,6,434
0,15,10,144,6999,203,1619,15,143,4,0,5,0,9,1,13,0,904,97,122,935,0,41,17,359,1294,155,66,752,1538,1,146,141,4,85
0,3,3,488,3052,418,807,0,1796,2,0,0,0,7,0,1,0,365,93,1650,375,0,3,3,301,325,223,815,326,1117,361,295,567,1,182
0,4,20,102,1919,175,151,4,470,2,0,2,0,7,0,3,0,172,44,315,172,0,4,4,231,865,160,211,256,371,1,471,143,1,79
0,2,2,3,16,18,2,0,5,2,0,0,0,4,0,1,0,8,15,3,19,0,3,2,32,103,2,1,16,0,1,0,9,0,47
1,6,16,75,2725,122,375,5,351,2,1,3,0,13,0,7,0,279,115,821,274,0,13,6,208,678,50,71,215,371,3,34,100,2,96
0,18,33,284,4468,439,80,27,681,2,0,14,0,8,3,17,0,174,106,1690,186,0,81,22,273,1025,157,136,32646,84,6,110,303,17,193
0,8,19,118,13027,198,1139,8,446,2,0,5,0,8,1,13,0,1123,80,272,1131,0,23,12,282,611,166,177,1127,3835,1,238,154,1,127
0,17,41,350,2414,477,132,23,1103,2,0,20,0,10,2,19,0,183,114,947,190,0,51,18,351,958,243,349,810,24,1,215,391,12,96
3,3,3,22,7372,254,1187,4,88,2,3,0,0,7,0,6,0,962,254,57,958,0,8,3,494,781,419,345,363,1261,1,933,141,0,142
0,0,1,3,30,18,3,0,5,2,0,0,0,6,0,1,0,9,26,44,22,0,3,0,49,61,19,18,16,0,1,40,15,0,3
0,5,7,33,13001,72,1055,6,102,2,0,0,0,7,0,2,0,1066,90,224,1080,0,9,5,217,383,149,140,881,3732,1,336,51,1,181
0,2,2,3,14,18,2,0,5,2,0,0,0,4,0,1,0,8,15,3,19,0,3,2,32,83,2,1,16,0,1,0,9,0,34
20,15,54,369,513018,3119,128300,51,1475,4,11,33,8,61,1,95,1,114320,168,6366,114258,0,69,16,979,1269,617,416,14733,534,28,213,458,4,473
0,73,7,48,199339,546,20973,5,23,2,0,6,0,48,0,1,0,10505,45,34777,10522,0,35,114,365,1525,106,8,253765,481,3,107,629,3,92
3,13,27,103,43250,293,7164,10,542,2,0,3,3,26,1,7,0,1406,127,939,1373,0,25,16,992,444,780,225,3044,2245,12,623,137,1,140
0,3,2,6,115,34,20,0,7,2,0,0,0,8,0,1,0,28,52,5,44,0,3,3,82,483,15,6,26,8,1,4,21,0,63
0,8,14,79,22083,177,805,9,276,2,0,1,0,10,0,3,0,592,88,181,574,0,16,10,329,375,189,146,723,2378,6,295,75,1,98
0,19,6,146,242050,449,40280,10,190,2,0,7,0,9,1,9,0,37027,67,1074,37019,0,31,30,562,473,386,90,2296,102,1,151,84,3,93
1,22,39,327,39408,1419,6445,29,933,2,0,12,1,18,5,30,0,5369,85,1307,5334,0,57,28,435,1819,221,178,3493,84,2,144,327,4,183
7,28,51,753,40833,494,1503,69,1152,2,0,9,1,15,3,29,0,1338,196,6439,1318,0,45,60,647,1711,494,421,1070,1369,40,950,412,32,233
3,11,87,601,20418,1313,3387,23,2157,2,0,36,2,10,2,41,0,2930,112,2405,2773,1,83,12,534,708,356,531,1858,119,1,314,675,1,140
0,9,16,142,2651,292,430,58,694,2,0,5,0,10,0,16,0,255,141,651,201,0,20,11,412,664,282,179,1133,21,2,225,236,1,87
0,14,21,164,1509,311,153,13,433,4,0,9,0,7,2,8,0,165,105,360,173,0,43,18,420,1324,191,135,543,98,1,283,186,3,103
0,28,7,23,77094,467,8911,7,23,2,0,6,0,40,0,1,0,4397,43,1564,4413,0,186,46,851,1264,59,3,246959,491,3,7,804,3,44
64,12,8,554,9965,704,1004,60,96,4,22,9,0,1044,2,38,0,988,259,378,1154,0,147,15,700,2430,481,160,243285,2238,1,380,510,11,231
0,11,17,216,11891,238,1299,11,350,2,0,13,0,7,3,16,0,891,58,306,918,0,35,12,239,853,156,148,1048,3243,1,295,151,4,55
6,8,54,310,29935,419,4467,85,1197,4,6,41,0,12,3,35,0,4564,156,1128,4451,0,51,10,691,1411,438,275,6209,4279,3,207,357,2,256
0,13,53,289,3380,496,862,18,1089,2,0,15,0,9,2,17,0,533,93,1980,540,0,24,14,417,710,321,262,238,8,1,83,333,3,99
0,18,33,283,3735,440,89,28,680,2,0,17,0,7,3,14,0,178,109,1114,192,0,81,22,273,920,160,136,7827,107,6,111,298,17,174
0,10,42,73,412324,1575,63625,2,635,2,0,1,0,9,0,3,0,57463,42,4858,57424,0,20,10,717,391,520,86,5684,4439,181,337,232,10,119
2,9,26,184,3463,264,721,26,580,4,0,9,1,15,3,22,0,465,93,1660,853,0,62,10,490,1660,241,209,1049,188,2,224,216,4,418
0,0,1,7,18,19,5,1,7,2,0,0,0,4,0,1,0,15,18,6,23,0,3,0,38,56,5,1,17,0,0,1,12,0,3
0,3,2,9,159,29,21,2,7,2,0,0,0,7,0,2,0,30,55,6,43,0,3,3,116,166,51,38,26,8,1,94,20,0,10
2,8,19,106,1378,254,191,13,469,4,0,1,2,12,1,7,0,198,112,361,188,0,20,10,453,1616,229,193,500,140,3,275,190,3,136
0,3,7,107,2319,483,258,9,24,2,0,0,0,7,0,1,0,211,77,10,285,0,6,7,395,481,312,168,472,322,1,584,385,0,89
0,9,30,153,15000,974,2573,10,618,2,0,9,0,13,0,16,0,778,82,1093,753,0,39,11,435,891,263,244,3055,1073,1,410,209,1,80
0,30,160,1231,21034,4268,3261,64,4520,6,0,24,0,27,4,34,0,1406,240,4675,1300,0,265,105,1463,2101,769,1335,10139,1065,11,902,1581,32,667
4,11,15,123,900,163,121,7,302,2,1,13,2,8,2,10,0,118,73,240,135,0,28,14,149,346,90,99,139,130,2,114,129,1,80
0,12,38,362,6984,478,1028,17,1004,2,0,9,0,12,1,34,0,850,219,1126,760,0,47,13,489,1922,353,506,918,339,1,690,390,4,185
1,8,87,499,9526,703,1462,17,2161,4,0,33,0,9,2,39,0,1176,85,1952,1039,0,54,9,560,1491,365,541,1340,2823,1,175,623,4,154
5,16,31,117,54140,1087,9449,23,540,2,0,40,5,11,0,9,0,6032,110,1612,5977,0,79,22,422,468,245,78,3724,383,1,233,144,1,131
6,17,83,579,13892,762,2236,28,1984,4,0,27,0,10,3,90,0,1708,142,2413,1575,0,94,20,704,3474,412,492,1318,2359,1,212,621,5,193
1,20,49,496,32274,2123,7378,21,1266,2,1,11,0,58,2,58,0,5906,210,1557,5787,0,61,29,976,1386,732,352,8371,1919,12,630,609,109,347
2,18,25,324,3653,339,1172,24,496,2,0,17,1,10,3,23,0,841,95,686,852,0,64,27,342,710,211,140,610,39,1,202,220,6,160
0,4,2,21,354263,1566,60048,3,101,2,0,1,0,9,0,3,0,52910,46,2064,52884,0,10,4,810,380,640,192,5535,475,181,665,20,0,70
0,3,2,22,35997,569,6958,2,86,2,0,1,0,8,0,3,0,3534,34,1131,3522,0,10,3,231,317,86,38,3141,775,361,222,21,0,32
4,14,28,231,10089,1601,1642,26,789,2,2,22,1,8,2,23,0,952,286,945,946,0,49,15,534,870,364,311,3180,703,1,690,327,5,153
1,10,9,164,65221,151,14067,9,162,2,0,0,0,7,1,55,0,7611,76,535,7644,0,54,17,226,272,127,99,8917,23315,7,288,150,1,30
3,8,23,85,211220,2040,34891,24,426,4,3,7,0,96,0,16,0,28677,76,2681,28618,0,34,9,728,748,419,47,7776,475,1,302,150,1,163
33,42,103,1275,7618,1106,519,188,2440,4,0,22,17,27,3,192,5,539,362,3148,582,0,146,59,1124,2007,887,826,2895,145,8,428,869,15,319
0,11,2,82,4064,159,723,7,44,2,0,0,0,7,0,4,0,244,129,89,317,0,7,21,414,492,328,205,462,907,361,362,289,0,66
7,19,14,290,4954,316,1106,47,285,2,0,11,4,8,3,72,0,738,179,613,786,0,57,22,501,1157,350,188,4630,248,15,574,199,4,355
0,2,2,5,385,36,52,0,9,2,0,0,0,7,0,1,0,63,63,7,71,0,3,2,128,169,72,60,32,41,1,224,19,0,18
0,17,64,426,108779,1876,16150,21,1157,2,0,15,0,11,2,25,0,12542,202,3038,12529,0,103,18,741,1343,534,399,5474,1560,2,673,428,4,339
5,12,89,881,2593,968,121,31,2707,2,1,8,0,11,2,36,0,209,107,2376,189,0,49,13,321,738,182,865,911,41,1,201,915,6,109
0,9,109,443,2372,635,128,10,2313,2,0,7,0,13,2,7,0,148,97,2656,176,0,20,26,301,699,219,586,207,477,16,143,592,4,704
2,12,17,93,17925,262,3181,6,488,4,2,4,0,22,0,11,0,1049,55,916,1032,0,37,13,516,648,217,80,17295,103,4,172,181,3,100
0,15,93,592,3915,627,728,14,2406,2,0,4,0,111,1,14,0,430,144,2105,401,0,22,19,574,2427,338,909,374,2302,4,817,778,1,267
2,16,48,382,19023,768,2667,62,1246,4,2,27,0,23,3,31,0,1530,567,1681,1578,0,60,18,1188,1066,789,556,2395,1032,25,1626,536,5,491
1,7,7,49,750,87,110,5,157,2,1,5,0,9,0,7,0,133,57,176,162,0,6,10,175,371,79,77,109,95,1,166,82,1,33
2,6,11,119,3523,167,790,10,259,2,0,1,2,17,0,6,0,593,113,328,601,0,19,23,316,515,248,183,286,527,1,457,161,3,85
13,12,122,1125,14438,1574,2259,66,3347,2,3,10,1,9,1,168,0,1657,369,3275,1675,0,112,13,1142,1340,902,1220,2478,1112,2,1118,1222,42,426
0,6,30,172,9742,475,2718,11,838,2,0,0,0,38,20,31,0,2360,311,575,2330,0,5,7,795,753,420,433,486,648,13,2040,301,2,350
2,20,72,698,20544,871,1921,27,1562,6,0,29,2,11,3,54,0,1803,212,1146,1835,0,88,42,518,1333,383,424,2100,5157,21,484,529,11,310
0,14,8,61,335023,1247,57544,2,256,2,0,1,0,9,0,3,0,54239,55,999,54212,0,31,24,456,368,276,69,3850,525,181,168,90,0,71
0,0,3,49,351,109,18,6,38,2,0,10,0,9,1,10,0,51,30,74,56,0,14,0,109,580,34,3,137,0,1,6,41,1,29
4,12,79,451,10787,1403,1847,20,1866,2,0,32,4,17,3,28,0,821,119,1948,767,0,61,13,489,818,318,420,2512,92,4,248,548,2,198
0,10,12,290,7144,637,624,43,583,2,0,3,0,60,2,60,0,609,179,954,571,0,42,10,617,1788,431,250,1291,476,13,448,360,1,139
0,5,16,104,714,153,86,4,338,2,0,4,0,7,2,18,0,96,47,246,102,0,19,5,166,386,99,123,87,63,1,231,127,1,70
0,2,50,174,2510,2975,577,2,300,2,0,0,0,7,0,3,0,141,44,45,233,0,11,50,350,525,146,74,468,789,361,512,52,50,137
1,17,43,372,10828,400,828,26,1027,8,0,10,0,8,4,17,0,822,265,1103,810,0,60,18,745,1641,617,270,1097,2360,5,164,401,2,584
0,3,3,30,1781,68,349,1,11,2,0,0,0,7,0,1,0,233,54,46,244,0,15,3,184,271,117,101,106,318,1,495,44,0,24
0,16,69,399,4105,570,237,14,1517,2,0,39,0,11,2,21,0,436,111,1672,242,0,59,17,428,738,289,453,425,27,1,194,467,5,120
15,0,4,99,1085,130,126,24,229,2,1,6,0,8,1,14,0,164,139,243,167,0,13,2,306,639,157,120,302,25,1,244,113,1,56
0,5,8,33,347,62,3,4,113,4,0,5,0,8,0,2,0,17,22,111,24,0,10,5,77,1952,41,40,61,3,3,72,7724,1,64
7,25,179,1424,37007,1472,4939,76,4425,4,6,120,0,20,8,74,0,3658,328,27195,3415,0,220,42,1134,2829,795,1183,3501,9902,1,415,1368,7,921
6,18,48,1393,9854,1157,324,43,121,170,0,6,0,7,0,11,0,499,485,2791,353,0,57,24,1152,24020,821,175,2272,387,100,526,2020,1,296
0,8,15,131,1402,130,504,26,296,2,0,6,0,8,2,28,0,391,115,238,409,0,50,9,232,583,168,111,85,37,1,112,135,1,98
0,21,24,356,12002,374,302,38,547,4,0,12,0,9,2,22,0,246,109,3635,255,0,76,23,471,2111,237,181,133321,240,1,193,292,11,241
0,18,79,438,35513,2353,5353,18,1699,2,0,19,0,10,2,20,0,2335,155,4005,2298,0,93,23,687,1033,446,424,198277,3752,1,424,522,10,199
11,6,30,150,3765,322,541,11,798,2,0,12,0,8,15,31,0,462,177,540,470,0,13,6,491,791,374,402,371,380,1,647,256,1,117
0,11,17,363,17429,278,1438,8,458,2,0,10,0,7,1,7,0,1446,46,971,1455,0,38,12,241,511,154,266,1635,5486,1,302,162,4,47
1,7,10,57,12209,788,1820,4,285,4,1,2,0,9,0,6,0,582,41,538,575,0,29,8,397,489,134,13,2313,57,1,99,107,1,49
1,15,122,925,5341,1208,370,37,2954,4,0,64,0,11,4,62,0,453,253,2913,474,0,140,18,1129,2121,726,942,981,262,1,950,954,7,486
0,4,13,43,342,71,50,3,128,2,0,0,0,7,1,4,0,59,35,176,70,0,11,4,128,230,59,73,33,38,1,218,52,1,20
0,0,1,5,146,30,38,0,7,2,0,0,0,7,0,1,0,37,45,5,50,0,3,0,63,103,10,2,35,28,1,0,21,0,8
0,16,73,462,3817,595,261,19,1715,2,0,35,0,11,4,29,0,388,120,1664,323,0,77,19,447,984,327,484,6805,658,1,289,510,7,148
0,18,19,155,2765,292,445,51,721,2,0,4,0,10,0,15,0,252,135,656,205,0,23,29,407,952,271,200,5323,1035,3,230,232,1,97
0,8,3,297,21667,295,3557,12,113,2,0,1,0,8,0,3,0,2555,115,501,2534,0,15,13,365,501,205,115,1123,1473,361,642,89,1,159
0,12,12,121,1560,227,146,10,230,2,0,11,0,8,1,15,0,137,82,270,155,0,50,13,258,349,133,100,292,70,1,264,105,4,45
0,7,32,204,864,231,78,5,684,2,0,3,0,7,1,5,0,90,45,743,109,0,38,7,161,294,100,195,123,72,1,117,232,1,43
0,29,56,672,26537,559,1332,52,1391,2,0,11,0,28,4,20,0,1240,177,4519,1240,0,68,45,642,1819,481,487,7134,836,22,728,492,5,218
0,1,11,62,196,72,49,7,218,2,0,12,0,7,0,6,0,49,41,121,60,0,10,1,69,144,30,45,36,0,1,7,68,1,2
1,10,12,96,601,96,77,24,211,2,0,2,0,9,1,9,0,92,80,221,99,0,11,10,187,595,107,56,146,42,3,103,91,1,31
0,4,4,17,66,90,12,1,7,2,0,1,0,7,0,3,0,21,23,5,36,0,5,5,69,238,13,4,7747,3,1,1,17,0,58
0,2,2,5,1960,75,377,0,19,2,0,0,0,7,0,1,0,307,85,8,318,0,3,2,267,365,182,103,166,332,1,393,37,0,46
0,17,16,222,9735,274,1498,15,395,2,0,14,0,10,1,10,0,1156,114,534,1107,0,46,18,426,1520,282,246,865,1269,9,547,182,5,288
0,2,2,5,113,28,28,0,7,2,0,0,0,7,0,1,0,31,31,4,42,0,3,2,62,81,12,4,30,12,1,50,17,0,10
1,10,12,179,5187,300,943,28,316,2,0,9,1,8,1,21,0,815,94,473,803,0,48,10,268,677,139,62,529,794,9,166,144,1,137
2,6,19,118,882,185,43,20,496,4,2,8,0,8,1,13,0,72,50,320,65,0,28,7,316,719,113,65,362,3,1,29,152,2,162
2,19,181,1808,52283,1568,4363,55,6597,2,0,29,2,10,3,35,0,4262,179,5814,4209,0,56,22,698,1345,507,2235,4929,16095,361,421,2197,2,250
1,17,396,1251,8266,1732,3130,20,7541,4,1,38,0,7,1,27,0,1777,117,3392,1778,0,52,22,689,1688,453,1681,496,688,1,336,1689,2,461
0,9,8,198,854,226,77,2,690,2,0,0,0,9,0,2,0,83,52,378,94,0,9,13,276,1576,208,4137,39,54,1,265,223,1,161
3,20,120,2881,5962,1132,370,25,3100,2,0,86,1,11,3,47,1,516,176,4441,493,0,113,25,1016,1849,927,1032,771,468,1,1319,903,3,202
6,23,149,1184,10068,1363,574,46,4060,4,5,30,0,21,5,53,0,739,246,3749,600,0,101,28,761,2657,558,1254,1250,293,6,753,1303,6,325
2,0,3,27,1217,106,162,1,110,4,2,2,0,10,0,5,0,127,36,17,136,0,22,1,274,406,59,12,213,231,1,42,47,1,40
0,10,6,45,487,126,12,6,33,2,0,10,0,9,1,5,0,57,53,83,71,0,20,11,118,319,52,15,195,9,1,55,52,3,22
9,19,60,323,10010,672,1850,30,1278,4,0,10,5,9,2,29,2,1284,361,1881,1415,0,67,21,812,4494,491,461,1468,490,26,191,533,3,252
0,4,4,17,47,24,3,3,5,2,0,5,0,5,1,7,0,12,24,7,27,0,7,4,44,139,11,1,18,0,1,3,21,0,19
0,13,18,106,11356,725,2020,6,471,2,0,2,0,10,1,5,0,1047,51,605,1032,0,21,16,267,402,105,99,1980,988,1,191,140,1,61
0,0,1,3,23,18,10,0,5,2,0,0,0,6,0,1,0,13,15,4,29,0,3,0,37,32,7,6,17,0,1,4,15,0,3
5,7,26,83,194004,2404,37983,10,495,4,5,11,0,31,0,24,0,29875,69,3337,29809,0,32,8,666,860,327,81,9617,477,1,170,154,1,89
8,15,64,452,4381,833,937,23,1209,4,0,22,0,11,4,22,0,776,147,1452,709,0,103,20,576,2265,298,265,719,81,1,103,523,7,196
0,8,11,65,679,89,37,28,163,4,0,6,0,7,1,6,0,55,93,132,74,0,8,9,230,867,155,84,42,14,1,224,2786,1,70
0,11,12,161,2158,198,313,8,186,2,0,8,0,7,2,7,0,221,45,186,235,0,28,12,174,800,89,69,449,340,1,122,99,4,45
3,8,26,178,48938,1449,10118,7,669,2,0,6,0,9,2,18,0,2843,91,802,2826,0,46,8,364,577,205,205,6428,2929,3,442,226,1,81
0,6,28,160,2086,274,261,6,787,2,0,2,0,8,17,25,0,219,85,531,203,0,19,6,274,482,165,233,342,201,2,355,219,1,158
0,13,15,148,18702,1050,2194,17,426,2,0,4,0,9,2,10,0,1402,116,594,1416,0,29,13,370,615,198,137,3153,4065,2,443,158,1,116
3,14,52,190,21196,6636,3066,121,1389,4,3,18,0,14,1,19,0,1057,190,1133,1071,0,45,49,1155,1364,606,33,6781,290,1,356,162,4,137
1,28,24,178,31834,234,464,21,630,2,1,3,0,9,1,5,0,455,84,22877,433,0,41,25,265,6914,142,146,605,1316,2,113,175,5,60
0,5,7,84,1239,94,97,4,177,2,0,0,0,7,0,2,0,91,42,211,160,0,13,9,209,305,132,140,3779,93,2,95,74,1,21
2,14,5,340,38989,1179,5244,27,183,4,0,91,0,10,0,115,0,4646,136,348,4801,0,38,18,827,3571,408,110,2593,150,14,511,96,1,613
1,5,3,36,559,85,23,6,30,2,0,9,1,7,1,8,0,44,36,62,53,0,13,5,159,613,92,67,100,13,2,169,51,0,67
6,7,14,102,45817,870,7871,49,303,2,6,2,0,13,3,32,0,6247,109,908,6220,0,37,7,392,490,228,22,13584,127,7,215,132,3,56
0,3,2,6,103,37,35,0,6,2,0,0,0,8,0,1,0,41,37,5,53,0,3,3,104,2671,20,7,36,16,1,16,19,0,16
5,18,74,1429,23812,1353,2788,22,5112,4,0,7,0,8,1,13,0,1329,175,2736,1307,0,70,24,930,2874,525,1532,1471,886,3,679,1558,4,261
5,16,54,388,2261,509,108,44,1159,4,2,27,3,10,3,34,0,381,133,1116,170,0,71,18,495,841,242,192,845,8,1,57,368,7,173
8,3,35,280,990,389,53,31,688,2,1,7,6,22,0,18,1,136,124,661,96,0,24,5,337,2022,221,294,953,10,4,246,382,1,96
2,7,10,61,131057,1285,21764,7,311,4,2,7,0,10,0,12,0,18855,72,996,18831,0,28,8,586,643,273,43,4313,132,1,155,110,1,104
0,7,3,152,5993,295,615,33,158,2,0,15,0,36,0,21,0,442,198,986,404,0,56,7,415,1226,270,115,103648,610,182,306,134,0,183
0,19,96,672,56192,2336,9904,113,2568,4,0,30,0,59,2,76,0,6614,277,3366,6614,0,87,20,1270,1527,871,653,5276,3450,17,474,714,2,329
0,4,5,58,1721,310,210,10,51,2,0,5,0,10,0,8,0,221,97,94,560,0,14,17,365,780,229,156,534,183,1,402,67,2,60
5,13,83,560,96201,1595,13776,57,1628,2,5,8,0,12,8,40,0,11000,136,3869,10956,0,60,16,546,884,359,309,4564,2393,8,360,467,4,152
1,5,6,27,2026,145,446,2,125,4,1,2,0,11,0,6,0,89,76,24,87,0,25,6,326,458,86,16,410,16,1,42,59,1,38
0,3,8,37,421,71,87,1,151,2,0,0,0,7,0,1,0,82,73,139,100,0,3,3,119,200,58,81,44,61,1,180,67,1,42
0,15,161,1752,51464,2420,8290,31,2732,2,0,4,0,30,0,35,0,6267,187,1868,6245,0,73,15,453,761,268,533,6394,1760,1,796,2538,2,160
0,2,2,5,96,42,34,0,7,2,0,0,0,7,0,2,0,34,23,4,47,0,3,2,70,87,12,3,31,16,1,81,15,0,1
0,9,4,76,496,65,58,7,8,2,0,2,0,7,1,5,0,62,40,19,79,0,32,13,180,435,87,57,37,52,1,195,57,0,83
0,9,4,30,1758,82,141,3,13,2,0,1,0,7,0,3,0,154,91,14,182,0,9,14,354,620,289,244,72,124,1,683,44,0,62
0,2,2,6,399,43,36,3,16,2,0,5,0,8,0,6,0,52,34,28,61,0,3,2,121,307,66,38,73,56,1,84,29,0,49
11,12,81,495,14086,28510,1076,20,1070,2,2,1185,8,14,0,41,1,1070,207,698,1241,0,78,44,2132,1243,876,585,28415,353,14,958,685,33,404
1,2,2,5,40,21,3,1,5,2,0,0,0,7,0,1,0,11,19,13,25,0,3,2,42,209,6,1,17,0,1,1,16,0,39
0,16,34,403,4009,679,467,26,761,4,0,11,0,19,3,31,0,426,177,697,480,0,103,58,675,2697,331,237,1614,191,1,346,326,9,447
0,15,10,145,6978,214,1605,15,152,4,0,6,0,9,1,13,0,902,96,136,930,0,43,18,362,1083,158,69,768,1528,1,158,139,4,82
7,28,73,247,54424,1882,10722,58,1091,2,2,121,0,14,1,24,0,2085,141,4140,2087,0,239,36,807,701,580,79,8809,347,8,617,177,2,169
1,18,21,269,2337,400,100,32,392,2,0,31,1,9,1,29,0,146,87,470,132,0,91,19,297,1033,165,90,884,39,1,183,238,4,172
0,19,8,172,4145,236,395,8,211,2,0,6,0,8,0,10,0,197,68,740,172,0,163,98,392,1584,249,246,1976,141,3,221,156,1,315
6,8,36,194,1585,342,202,35,728,4,0,3,0,7,2,5,0,231,175,3257,311,0,56,9,433,2969,233,673,555,53,1,139,271,3,103
0,12,7,81,3102,210,469,11,53,2,0,12,0,7,1,10,0,357,106,132,380,0,41,12,326,799,234,165,5138,436,1,505,93,4,77
0,12,147,653,32637,1501,3785,15,2888,2,0,9,0,10,3,22,0,3223,103,1592,3212,0,97,21,483,992,293,642,3192,4774,8,267,719,6,136
16,30,271,2071,11990,2498,2118,104,7455,4,15,126,0,20,6,58,0,1605,509,5430,1495,0,745,57,1237,4403,889,1987,2949,1135,14,659,2303,6,265
20,11,58,241,361038,2144,82078,46,1179,4,20,46,0,54,1,103,0,69928,323,4184,69768,0,37,17,1155,1264,789,475,11213,2825,1,1928,365,3,475
8,17,37,207,41412,463,4858,43,675,4,4,99,0,42,0,105,0,2971,202,1472,2960,0,66,21,731,1120,423,229,1814,207,10,501,260,7,253
1,0,4,30,220,86,3,7,23,2,0,7,0,4,2,3,0,49,26,41,44,0,12,0,66,225,30,4,102,0,1,7,23,2,18
0,18,19,254,2754,316,77,94,439,2,0,22,0,7,2,64,0,162,151,388,169,0,33,19,475,816,392,141,438,40,1,229,183,4,113
0,9,10,69,33832,1364,5871,5,337,2,0,4,0,11,1,6,0,1735,60,1067,1713,0,16,9,542,420,363,119,4295,1741,1,157,101,1,102
0,2,76,625,800,476,31,12,1365,2,0,0,0,4,0,5,0,60,41,952,74,0,139,2,102,318,62,321,3660,0,1,12,553,2,24
0,23,144,931,4280,1041,316,23,2650,334,0,59,0,13,3,24,0,1104,129,3772,376,0,270,47,732,1112,567,737,643,57,1,196,926,6,213
0,14,13,209,4018,278,208,16,268,2,0,15,0,7,4,9,0,186,51,576,197,0,23,19,463,505,377,147,376,228,60,701,176,3,43
